Scheme Code,Scheme Name,Net Asset Value,Date,Duration Days
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6783,2019-02-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.672,2019-02-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.7031,2019-02-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6935,2019-02-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6893,2019-02-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6809,2019-02-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6874,2019-02-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6852,2019-02-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6842,2019-02-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6925,2019-02-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6902,2019-02-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6754,2019-02-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.68,2019-02-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5594,2019-01-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5664,2019-01-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.567,2019-01-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5739,2019-01-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.58,2019-01-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.5965,2019-01-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6008,2019-01-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6044,2019-01-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6142,2019-01-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6348,2019-01-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6393,2019-01-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6243,2019-01-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6279,2019-01-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6253,2019-01-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6118,2019-01-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6252,2019-01-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6279,2019-01-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6292,2019-01-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6306,2019-01-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6412,2019-01-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6444,2019-01-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6403,2019-01-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6477,2019-01-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.2141,2019-07-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.2191,2019-07-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.2344,2019-07-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.2478,2019-07-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.2722,2019-07-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.2969,2019-07-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3036,2019-07-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3154,2019-07-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3228,2019-07-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3276,2019-07-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.35,2019-07-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3741,2019-07-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3665,2019-07-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3679,2019-07-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3723,2019-07-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3613,2019-07-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3574,2019-07-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3602,2019-07-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3431,2019-07-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3501,2019-07-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.365,2019-07-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.369,2019-07-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.3784,2019-07-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1606,2019-06-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1557,2019-06-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1793,2019-06-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1616,2019-06-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1505,2019-06-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1542,2019-06-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1612,2019-06-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1674,2019-06-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1833,2019-06-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1863,2019-06-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.2005,2019-06-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.2015,2019-06-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.214,2019-06-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1979,2019-06-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.2049,2019-06-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1978,2019-06-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.188,2019-06-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.193,2019-06-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.2073,2019-06-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.6938,2019-03-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.7163,2019-03-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.7235,2019-03-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.7401,2019-03-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.7543,2019-03-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.7784,2019-03-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.7949,2019-03-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.7971,2019-03-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.823,2019-03-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.8213,2019-03-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.838,2019-03-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.8313,2019-03-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.84,2019-03-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.8554,2019-03-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.8734,2019-03-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.8753,2019-03-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.8778,2019-03-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.8928,2019-03-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9186,2019-03-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9413,2019-05-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9354,2019-05-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9485,2019-05-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9531,2019-05-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9619,2019-05-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9658,2019-05-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9647,2019-05-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9776,2019-05-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9909,2019-05-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9928,2019-05-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,15.9969,2019-05-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.0098,2019-05-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.0381,2019-05-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.033,2019-05-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.0368,2019-05-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.0488,2019-05-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.0656,2019-05-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1142,2019-05-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1205,2019-05-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1208,2019-05-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1168,2019-05-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.1416,2019-05-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.7929,2019-11-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8007,2019-11-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8006,2019-11-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.7916,2019-11-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8001,2019-11-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8048,2019-11-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.811,2019-11-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8286,2019-11-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8421,2019-11-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8551,2019-11-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.869,2019-11-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8769,2019-11-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8884,2019-11-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.8954,2019-11-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.901,2019-11-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.917,2019-11-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9407,2019-11-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9474,2019-11-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9608,2019-11-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.9711,2019-11-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5971,2019-10-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.6029,2019-10-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5939,2019-10-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.6087,2019-10-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.6179,2019-10-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.6238,2019-10-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.6333,2019-10-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.6464,2019-10-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.6521,2019-10-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.6595,2019-10-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.6113,2019-10-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.664,2019-10-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.6824,2019-10-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.7006,2019-10-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.7098,2019-10-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.7162,2019-10-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.7366,2019-10-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.7525,2019-10-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.7751,2019-10-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5144,2019-09-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5197,2019-09-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5179,2019-09-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.525,2019-09-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5473,2019-09-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5626,2019-09-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5616,2019-09-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.583,2019-09-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5845,2019-09-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5745,2019-09-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5926,2019-09-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5952,2019-09-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5462,2019-09-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5584,2019-09-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5565,2019-09-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5604,2019-09-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5663,2019-09-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5701,2019-09-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,16.5856,2019-09-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.4317,2020-04-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.3878,2020-04-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.3157,2020-04-08,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.3045,2020-04-09,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.3067,2020-04-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.2326,2020-04-15,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.2214,2020-04-16,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.2805,2020-04-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.3018,2020-04-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.2959,2020-04-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.31,2020-04-22,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.3299,2020-04-23,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.2578,2020-04-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.1157,2020-04-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.0635,2020-04-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.0514,2020-04-29,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.0764,2020-04-30,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0418,2020-08-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.043,2020-08-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0453,2020-08-05,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0311,2020-08-06,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0373,2020-08-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0528,2020-08-10,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0587,2020-08-11,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0573,2020-08-12,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0712,2020-08-13,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0769,2020-08-14,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0751,2020-08-17,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0436,2020-08-18,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0597,2020-08-19,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0612,2020-08-20,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0181,2020-08-21,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.9897,2020-08-24,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0061,2020-08-25,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0031,2020-08-26,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0003,2020-08-27,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,17.9907,2020-08-28,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.0575,2020-08-31,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.7996,2020-12-01,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.7949,2020-12-02,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.7966,2020-12-03,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.8062,2020-12-04,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.8187,2020-12-07,720
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,18.8252,2020-12-08,720
